text{ key = "inventory.caption.item.croissants_counter.1", value = "Cornetti" }
text{ key = "inventory.caption.item.bottle_2.1", value = "Ampolla Magica$(Vuota)" }
text{ key = "inventory.caption.item.bottle_2.2", value = "Ampolla Magica$(Acqua)" }
text{ key = "inventory.caption.item.bottle_2.3", value = "Ampolla Magica$(Pozione Rossa)" }
text{ key = "inventory.caption.item.bottle_2.4", value = "Ampolla Magica$(Pozione Verde)" }
text{ key = "inventory.caption.item.bottle_2.5", value = "Ampolla Magica$(Pozione Blu)" }
text{ key = "inventory.caption.item.bottle_2.6", value = "Ampolla Magica$(Fatina)" }
text{ key = "inventory.caption.item.rock_key.1", value = "Chiave del Roc" }
text{ key = "inventory.caption.item.bone_key.1", value = "Chiave d'Osso" }
text{ key = "inventory.caption.item.clay_key.1", value = "Chiave della Terra" }
text{ key = "inventory.caption.item.level_4_way.1", value = "Torta di Mele" }
text{ key = "inventory.caption.item.level_4_way.2", value = "Lingotti d'Oro" }
text{ key = "inventory.caption.item.level_4_way.3", value = "Edelwell" }
text{ key = "inventory.caption.item.level_4_way.4", value = "Pergamene della Tigre" }
text{ key = "inventory.caption.item.flippers.1", value = "Pinne" }
text{ key = "inventory.caption.item.magic_cape.1", value = "Mantello Magico" }
text{ key = "inventory.caption.item.bottle_3.1", value = "Ampolla Magica$(Vuota)" }
text{ key = "inventory.caption.item.bottle_3.2", value = "Ampolla Magica$(Acqua)" }
text{ key = "inventory.caption.item.bottle_3.3", value = "Ampolla Magica$(Pozione Rossa)" }
text{ key = "inventory.caption.item.bottle_3.4", value = "Ampolla Magica$(Pozione Verde)" }
text{ key = "inventory.caption.item.bottle_3.5", value = "Ampolla Magica$(Pozione Blu)" }
text{ key = "inventory.caption.item.bottle_3.6", value = "Ampolla Magica$(Fatina)" }
text{ key = "inventory.caption.item.iron_key.1", value = "Chiave di Ferro" }
text{ key = "inventory.caption.item.stone_key.1", value = "Chiave di Pietra" }
text{ key = "inventory.caption.item.wooden_key.1", value = "Chiave di Legno" }
text{ key = "inventory.caption.item.ice_key.1", value = "Chiave di Ghiaccio" }
text{ key = "inventory.caption.item.glove.1", value = "Guanti di Ferro" }
text{ key = "inventory.caption.item.glove.2", value = "Guanti d'Oro" }
text{ key = "inventory.caption.item.fire_stones_counter.1", value = "Pietre del Fuoco" }
text{ key = "inventory.caption.item.bottle_4.1", value = "Ampolla Magica$(Vuota)" }
text{ key = "inventory.caption.item.bottle_4.2", value = "Ampolla Magica$(Acqua)" }
text{ key = "inventory.caption.item.bottle_4.3", value = "Ampolla Magica$(Pozione Rossa)" }
text{ key = "inventory.caption.item.bottle_4.4", value = "Ampolla Magica$(Pozione Verde)" }
text{ key = "inventory.caption.item.bottle_4.5", value = "Ampolla Magica$(Pozione Blu)" }
text{ key = "inventory.caption.item.bottle_4.6", value = "Ampolla Magica$(Fatina)" }
text{ key = "options.caption.press_action_change_mode", value = "Premi Azione per$cambiare modalità video" }
text{ key = "options.caption.press_action_customize_key", value = "Premi Azione per$configurare questo tasto" }
text{ key = "options.caption.press_key", value = "Premi un tasto qualsiasi$sulla tastiera o nel gamepad" }
text{ key = "options.video.windowed", value = "A finestra" }
text{ key = "options.video.fullscreen", value = "A schermo intero" }
text{ key = "options.commands_column", value = "Controlli" }
text{ key = "options.keyboard_column", value = "Tastiera" }
text{ key = "options.joypad_column", value = "Gamepad" }
text{ key = "options.command.action", value = "Azione" }
text{ key = "options.command.attack", value = "Spada" }
text{ key = "options.command.item_1", value = "Oggetto a Sinistra" }
text{ key = "options.command.item_2", value = "Oggetto a Destra" }
text{ key = "options.command.pause", value = "Pausa" }
text{ key = "options.command.right", value = "Destra" }
text{ key = "options.command.up", value = "Su" }
text{ key = "options.command.left", value = "Sinistra" }
text{ key = "options.command.down", value = "Giù" }
text{ key = "save_dialog.yes", value = "Si" }
text{ key = "save_dialog.no", value = "No" }
text{ key = "save_dialog.save_question_0", value = "Vuoi salvare" }
text{ key = "save_dialog.save_question_1", value = "la partita?" }
text{ key = "save_dialog.continue_question_0", value = "Vuoi continuare" }
text{ key = "save_dialog.continue_question_1", value = "a giocare?" }
text{ key = "selection_menu.phase.select_file", value = "Scegli un file" }
text{ key = "selection_menu.phase.choose_mode", value = "Scegli una modalità di gioco" }
text{ key = "selection_menu.phase.choose_name", value = "Come ti chiami?" }
text{ key = "selection_menu.phase.confirm_erase", value = "Sei sicuro?" }
text{ key = "selection_menu.phase.erase_file", value = "Seleziona il file da cancellare" }
text{ key = "selection_menu.phase.options", value = "Premi la barra spaziatrice per cambiare" }
text{ key = "selection_menu.phase.options.changing", value = "<  >: scegli, Spazio: conferma" }
text{ key = "selection_menu.erase", value = "Cancella" }
text{ key = "selection_menu.cancel", value = "Annulla" }
text{ key = "selection_menu.big_yes", value = "SI" }
text{ key = "selection_menu.big_no", value = "NO" }
text{ key = "selection_menu.empty", value = "Vuoto" }
text{ key = "selection_menu.options", value = "Opzioni" }
text{ key = "selection_menu.back", value = "Indietro" }
text{ key = "selection_menu.options.language", value = "Lingua" }
text{ key = "selection_menu.options.video_mode", value = "Modalità video" }
text{ key = "selection_menu.options.music_volume", value = "Volume della musica" }
text{ key = "selection_menu.options.sound_volume", value = "Volume degli effetti" }
text{ key = "title_screen.website", value = "www.solarus-games.org" }
text{ key = "title_screen.press_space", value = "Premi la barra spaziatrice" }

