# Language: Chinese

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
inventory.caption.item.bottle_3.4            魔瓶$(綠藥水)
inventory.caption.item.bottle_3.5            魔瓶$(藍藥水)
inventory.caption.item.bottle_3.6            魔瓶$(精靈)

inventory.caption.item.iron_key.1            鐵之鑰
inventory.caption.item.stone_key.1           石之鑰
inventory.caption.item.wooden_key.1          木之鑰
inventory.caption.item.ice_key.1             冰之鑰
inventory.caption.item.glove.1               鐵手套
inventory.caption.item.glove.2               金手套
inventory.caption.item.fire_stones_counter.1 火石
inventory.caption.item.bottle_4.1            魔瓶$(空)
inventory.caption.item.bottle_4.2            魔瓶$(水)
inventory.caption.item.bottle_4.3            魔瓶$(紅藥水)
inventory.caption.item.bottle_4.4            魔瓶$(綠藥水)
inventory.caption.item.bottle_4.5            魔瓶$(藍藥水)
inventory.caption.item.bottle_4.6            魔瓶$(精靈)

# Options submenu
options.caption.press_action_change_mode     按動作鍵去$切換視頻模式
options.caption.press_action_customize_key   按動作鍵去$設置這個按鍵
options.caption.press_key                    按任意鍵$鍵盤或手柄
# name of video modes (maximum 26 characters)
options.video_mode.windowed_stretched        窗口 640x480
options.video_mode.windowed_scale2x          窗口 640x480 流暢
options.video_mode.windowed_normal           窗口 320x240
options.video_mode.fullscreen_normal         全屏拉伸
options.video_mode.fullscreen_wide           全屏拉伸 (大)
options.video_mode.fullscreen_scale2x        全屏流暢
options.video_mode.fullscreen_scale2x_wide   全屏流暢 (大)
# column headers of the keyboard/joypad customization table (maximum 10 characters)
options.commands_column             控制
options.keyboard_column             鍵盤
options.joypad_column               遊戲手柄

# Game commands customization (maximum 10 characters)
options.command.action             動作
options.command.attack             劍
options.command.item_1             左邊物品
options.command.item_2             右邊物品
options.command.pause              暫停
options.command.right              右
options.command.up                 上
options.command.left               左
options.command.down               下

# Dialog to save the game
save_dialog.yes                    是
save_dialog.no                     不
save_dialog.save_question_0        你想要儲存
save_dialog.save_question_1        遊戲嗎?
save_dialog.continue_question_0    你想要繼續
save_dialog.continue_question_1    繼續玩嗎?

# Savegame selection menu (maximum 45 characters)
selection_menu.phase.select_file         選擇文件
selection_menu.phase.choose_mode         選擇遊戲模式
selection_menu.phase.choose_name         你的名字?
selection_menu.phase.confirm_erase       確定吧?
selection_menu.phase.erase_file          選擇消除的文件
selection_menu.phase.options             按空格鍵更改
selection_menu.phase.options.changing    <  >: 選擇, 空格: 驗證
selection_menu.erase                     消除
selection_menu.cancel                    取消
selection_menu.big_yes                   是
selection_menu.big_no                    不
selection_menu.empty                     空
selection_menu.options                   選擇
selection_menu.back                      返回
selection_menu.options.language          語言
selection_menu.options.video_mode        視屏輸出
selection_menu.options.music_volume      音樂大小
selection_menu.options.sound_volume      聲音大小

# Title screen
title_screen.website        www.solarus-games.org
title_screen.press_space    空格鍵繼續

