# Language: Chinese

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
inventory.caption.item.bottle_2.5            魔瓶$(蓝药水)
inventory.caption.item.bottle_2.6            魔瓶$(精灵)

inventory.caption.item.rock_key.1            岩之匙
inventory.caption.item.bone_key.1            石之匙
inventory.caption.item.clay_key.1            地之钥
inventory.caption.item.level_4_way.1         苹果派
inventory.caption.item.level_4_way.2         金条
inventory.caption.item.level_4_way.3         雪绒花
inventory.caption.item.level_4_way.4         虎皮卷轴
inventory.caption.item.flippers.1            脚蹼
inventory.caption.item.magic_cape.1          魔力披肩
inventory.caption.item.bottle_3.1            魔瓶$(空)
inventory.caption.item.bottle_3.2            魔瓶$(水)
inventory.caption.item.bottle_3.3            魔瓶$(红药水)
inventory.caption.item.bottle_3.4            魔瓶$(绿药水)
inventory.caption.item.bottle_3.5            魔瓶$(蓝药水)
inventory.caption.item.bottle_3.6            魔瓶$(精灵)

inventory.caption.item.iron_key.1            铁之钥
inventory.caption.item.stone_key.1           石之钥
inventory.caption.item.wooden_key.1          木之钥
inventory.caption.item.ice_key.1             冰之钥
inventory.caption.item.glove.1               铁手套
inventory.caption.item.glove.2               金手套
inventory.caption.item.fire_stones_counter.1 火石
inventory.caption.item.bottle_4.1            魔瓶$(空)
inventory.caption.item.bottle_4.2            魔瓶$(水)
inventory.caption.item.bottle_4.3            魔瓶$(红药水)
inventory.caption.item.bottle_4.4            魔瓶$(绿药水)
inventory.caption.item.bottle_4.5            魔瓶$(蓝药水)
inventory.caption.item.bottle_4.6            魔瓶$(精灵)

# Options submenu
options.caption.press_action_change_mode     按动作键去$切换视频模式
options.caption.press_action_customize_key   按动作键去$设置这个按键
options.caption.press_key                    按任意键$键盘或手柄
# name of video modes (maximum 26 characters)
options.video_mode.windowed_stretched        窗口 640x480
options.video_mode.windowed_scale2x          窗口 640x480 流畅
options.video_mode.windowed_normal           窗口 320x240
options.video_mode.fullscreen_normal         全屏拉伸
options.video_mode.fullscreen_wide           全屏拉伸 (大)
options.video_mode.fullscreen_scale2x        全屏流畅
options.video_mode.fullscreen_scale2x_wide   全屏流畅 (大)
# column headers of the keyboard/joypad customization table (maximum 10 characters)
options.commands_column             控制
options.keyboard_column             键盘
options.joypad_column               游戏手柄

# Game commands customization (maximum 10 characters)
options.command.action             动作
options.command.attack             剑
options.command.item_1             左边物品
options.command.item_2             右边物品
options.command.pause              暂停
options.command.right              右
options.command.up                 上
options.command.left               左
options.command.down               下

# Dialog to save the game
save_dialog.yes                    是
save_dialog.no                     不
save_dialog.save_question_0        你想要储存
save_dialog.save_question_1        游戏吗?
save_dialog.continue_question_0    你想要继续
save_dialog.continue_question_1    继续玩吗?

# Savegame selection menu (maximum 45 characters)
selection_menu.phase.select_file         选择文件
selection_menu.phase.choose_mode         选择游戏模式
selection_menu.phase.choose_name         你的名字?
selection_menu.phase.confirm_erase       确定吧?
selection_menu.phase.erase_file          选择消除的文件
selection_menu.phase.options             按空格键更改
selection_menu.phase.options.changing    <  >: 选择, 空格: 验证
selection_menu.erase                     消除
selection_menu.cancel                    取消
selection_menu.big_yes                   是
selection_menu.big_no                    不
selection_menu.empty                     空
selection_menu.options                   选择
selection_menu.back                      返回
selection_menu.options.language          语言
selection_menu.options.video_mode        视屏输出
selection_menu.options.music_volume      音乐大小
selection_menu.options.sound_volume      声音大小

# Title screen
title_screen.website        www.solarus-games.org
title_screen.press_space    空格键继续

